h3_index,cate_mean,cate_median,cate_std,avg_traffic,avg_baseline_risk,total_crashes
882a100dedfffff,0.0028329408553148918,0.0015798388519563736,0.006570711915137629,1.3932499051952976,0.028631020098596867,34
882a1072c3fffff,0.0028147216431769376,0.0018691084787178305,0.0118474391539548,7.731513083048919,0.03632916192643152,39
882a100da1fffff,0.0028086587595355485,0.0022626631448470803,0.004460318858059183,1.103201506591337,0.02237288135593218,20
882a1072d7fffff,0.0028077833831401154,0.0019783279511478395,0.005178243721937089,1.8884439359267735,0.017086193745232632,18
882a1072ddfffff,0.0027933176081187242,0.0024010911435828515,0.004690051956740193,4.138983050847457,0.017713163192415074,13
882a1008c9fffff,0.0027762710651542365,0.0022518562871952945,0.0049955909463645,2.664564220183486,0.019441091260260727,17
882a1008d3fffff,0.0027717276101100145,0.0024511009909647264,0.010196545898690255,31.611617312072894,0.03665798893589323,30
882a100dadfffff,0.002731529061189786,0.002157802988587393,0.004160247818877682,1.0657734470158344,0.01896061713357692,11
882a107259fffff,0.0026934996199126484,0.0023720932984670363,0.006140584056962649,31.779097387173397,0.018883610451306397,14
882a100881fffff,0.002645215385248344,0.001983273448372524,0.005508081994434839,19.471623155505107,0.013431706394248946,10
882a100e27fffff,0.0026420882090541003,0.002273215215525653,0.004741589584086929,4.298192771084337,0.02112449799196785,18
882a100d87fffff,0.002571811568143554,0.001458166855013189,0.005287303995163175,0.6762342135476463,0.02588456319799601,27
882a10088bfffff,0.002567112346975277,0.001973400286137043,0.00523910146732158,20.58492688413948,0.010311211098612662,16
882a100d27fffff,0.0025420917794388245,0.002247951922738885,0.00893574509864649,32.72958057395144,0.022369389256806455,24
882a100e25fffff,0.002519431306086552,0.0020066567358216422,0.004989421505300493,4.167828106852497,0.007046070460704599,6
882a100d17fffff,0.002513159092595523,0.00149928147422703,0.004610393955676999,1.58223201174743,0.024926578560939775,23
882a100d43fffff,0.002494179357374843,0.0021329305204693394,0.0037624613225526876,3.019450800915332,0.01720061022120517,15
882a107219fffff,0.002481547167395072,0.0022485890912813285,0.009005007314387782,39.70213963963964,0.008935228331780048,7
882a100d3dfffff,0.002465472830177725,0.002303886846553454,0.004327416396064005,7.780681818181818,0.008693673750491925,9
882a107289fffff,0.002445413214556008,0.0020087130800422043,0.005622493004612224,27.18676122931442,0.021867612293144188,11
882a1008d5fffff,0.0024372643398176607,0.001982513608645653,0.00539164184846693,7.38673139158576,0.02527867673498739,26
882a100f19fffff,0.002433547029093795,0.001911034718723172,0.004859357246564963,4.135150812064965,0.015546577059498077,11
882a100f3dfffff,0.0024330984715042383,0.0020042152319904452,0.00982813721487399,0.2048611111111111,0.029346923954767064,22
882a100da7fffff,0.0024296506390152585,0.0016066985511159065,0.007317178275896556,0.7263710618436406,0.03671723064955268,26
882a100d85fffff,0.0024047633115350515,0.00160542076342623,0.0034909894331190336,0.7014590347923682,0.02237186681631124,15
882a10729bfffff,0.0023676662451991323,0.0017953156344968912,0.003913051380098303,3.2665890570430736,0.01315483119906867,18
882a100d91fffff,0.0023659030004774097,0.0012623521260978696,0.015865662153161056,0.6693156732891832,0.03373804267844001,27
882a1008c1fffff,0.002345701910006983,0.002033267384058037,0.00471483480446164,12.994068801897983,0.020640569395017776,26
882a1008cbfffff,0.0022803746447437705,0.0017341549717572458,0.007621826823797034,4.244970414201183,0.028007889546351063,21
882a100f07fffff,0.002278418551802495,0.0017263350729610043,0.0030259756389459705,0.2027348394768133,0.009671026555687665,8
882a100d3bfffff,0.0022632162094620542,0.0016058468759499733,0.0032055923988236093,1.3194596568090542,0.009711573566995245,10
882a100f33fffff,0.002247518650272152,0.0019778866829923535,0.00418402855999686,1.1930917327293318,0.014986787466968653,17
882a100d41fffff,0.0022436195783057345,0.0016293396882638023,0.0038063356786392295,3.3449477351916377,0.003987611304684471,4
882a100de3fffff,0.0022423642004222766,0.001466674290974676,0.007039232130226643,0.6614466815809097,0.02483221476510065,26
882a107747fffff,0.0022396432352236,0.00149928147422703,0.0041441939302437345,0.7069672131147541,0.021389539422326284,17
882a103b29fffff,0.0022396062474586828,0.002168732541281526,0.004482463649334371,8.949505178365884,0.00019179133103183716,0
882a100da3fffff,0.0022373450571687324,0.0011252363233272477,0.00439749694117682,1.032,0.02399999999999998,26
882a1008c3fffff,0.0022336149268186818,0.0017918816102971613,0.004681582344723782,12.391592920353983,0.016445427728613553,13
882a100d11fffff,0.002214167282868083,0.0011462139933180564,0.005998712026807184,0.722,0.022704761904761884,19
882a100da5fffff,0.0022060518597396264,0.0020796841677653737,0.017664539107107195,1.1498470948012232,0.03470948012232413,39
882a100f31fffff,0.0021883240615386537,0.002005006505692627,0.004924283668304522,1.2104395604395604,0.01853479853479852,22
882a10089dfffff,0.0021779813286208808,0.001764386130390953,0.004370235202684433,14.435697399527168,0.0029550827423167818,3
882a100aa1fffff,0.002177753075503678,0.0027552094849724526,0.015147830302634228,1.8127953471464922,0.0232386084204674,17
882a100d95fffff,0.0021748633439722114,0.0013493183429588934,0.013853251693917627,0.7206896551724138,0.025057471264367796,25
882a100dcbfffff,0.002167706359086461,0.0010849722754246588,0.0042757398352680645,0.46555555555555556,0.025203982177666368,18
882a103b01fffff,0.0021664768055282826,0.0022471471781674805,0.004523239164598047,8.878128654970707,0.00015594541910331368,0
882a100895fffff,0.0021388331528654127,0.0016617522249274767,0.0043669677271755405,15.129571577847424,0.006861720654824095,10
882a100f39fffff,0.002129689358174891,0.0017080771074128292,0.004964119695068707,0.20282754759238522,0.015229563269876805,19
882a103b0dfffff,0.002109440273785406,0.0016198853666401884,0.005636566139633561,9.33382385730206,0.003381642512077291,6
882a100f05fffff,0.002109358355375138,0.0017156951137584876,0.002590259186203709,0.1970620842572062,0.0016999260901699907,2
882a107251fffff,0.002108375321806822,0.0018821794680385518,0.0119195481715636,40.22838785046729,0.01495327102803737,14
882a1008b3fffff,0.002090322610017054,0.0014235061628020997,0.019767546873721172,76.62472035794184,0.02091851166139523,19
882a100f03fffff,0.002082481105888518,0.0014460793320961087,0.002830955954035954,0.1989825581395349,0.005465116279069761,7
882a100897fffff,0.002050046634150966,0.0016741448599579293,0.004883568272901277,14.60585585585584,0.006493993993993987,4
882a100889fffff,0.0020371720545950367,0.0015698658213586444,0.004216543292721734,12.958950969213227,0.013340935005701242,10
882a100de5fffff,0.0020311073710588584,0.0013950066813540295,0.0037228846957389314,3.3722543352601155,0.012023121387283226,8
882a100d55fffff,0.0020257563656275717,0.0016010900417437269,0.012175256639202822,0.4763845350052247,0.01785440613026818,22
882a100f0dfffff,0.002021942329111857,0.0017118861105856584,0.002663790668366654,0.20438799076212472,0.0,0
882a100f01fffff,0.0020217066347245896,0.0016453204970966846,0.002729381243104857,0.19985632183908045,0.0003448275862068962,2
882a100dc1fffff,0.002016301212148378,0.0011099776999671847,0.0036097704386511137,0.4854215918045705,0.02104290644275969,20
882a103b09fffff,0.002007553983248366,0.002168732541281526,0.00423411561890164,8.658765432098713,0.0020950243172465372,3
882a100db1fffff,0.002006439491391607,0.0011472446608605646,0.004031840420756553,0.36066204772902233,0.022594303310238623,20
882a100f2bfffff,0.00199630058948378,0.0014313853280852763,0.0027774909714744513,0.20305493273542602,0.00526905829596412,7
882a1072d1fffff,0.001996041609089356,0.0013755964007812847,0.003492757657664191,2.728395061728395,0.005050505050505046,6
882a103b53fffff,0.0019916102960882767,0.0019665090730269265,0.004341928817183464,8.896037735849005,0.0007861635220125778,1
882a100debfffff,0.001974367083838935,0.0011176070116472162,0.004628297505727697,0.5207459207459209,0.02734694249231096,18
882a100a81fffff,0.0019733272084600383,0.0011276070761709355,0.0037750656211987654,0.37703016241299303,0.023462877030162393,23
882a100c45fffff,0.0019730656202317344,0.00124603789374007,0.004229672141322183,0.40783540022547915,0.0239748596201711,13
882a100dddfffff,0.0019676918361262808,0.0011252363233272477,0.003505718235008644,0.5339105339105339,0.02389069264069262,14
882a10764dfffff,0.0019599986517082994,0.0008293612019207993,0.012160714672531261,0.2481132075471698,0.021980005057835227,19
882a100c47fffff,0.0019524196592564489,0.0011099776999671847,0.0075431727287470045,0.387458006718925,0.014577432316711665,14
882a107737fffff,0.0019519559372311397,0.0011836323981030215,0.0030339915091720238,0.11522988505747127,0.012222222222222209,13
882a100d67fffff,0.0019477987523906048,0.0023882975761787013,0.043143220992171605,101.21467098166127,0.03386821287306721,25
882a100db9fffff,0.0019451722949345126,0.0012233140835225973,0.004802554700520493,0.7227477477477479,0.02015765765765764,13
882a107741fffff,0.0019423324392509435,0.0013746614219541011,0.003851854396955574,0.7283625730994152,0.014658869395711486,17
882a107665fffff,0.0019259604696663856,0.00129681392263622,0.004103698597732414,0.5340639810426541,0.026619273301737734,17
882a100d1dfffff,0.0019031955049371644,0.0011252363233272477,0.0030179253547934154,0.7311643835616438,0.004223744292237439,6
882a100d15fffff,0.0018957356838749215,0.0011972093540966264,0.00518464130576976,0.75,0.021797825830083876,19
882a100d4bfffff,0.0018906806388646596,0.001775598616578682,0.004385882736126074,1.1398305084745763,0.012758089368258847,18
882a100dabfffff,0.001888556365596429,0.0011441425741230155,0.004293518317506536,1.1,0.01709497206703909,15
882a100f37fffff,0.0018881080121794325,0.0017040500049373408,0.004209453269467471,1.0841040462427747,0.01664739884393062,14
882a10721bfffff,0.0018872294973690462,0.002168732541281526,0.016266751729409182,44.42311886586696,0.014830970556161381,13
882a100d97fffff,0.0018832156984511577,0.0011936437738023845,0.0035278550630797453,0.338510553564317,0.025089605734767005,20
882a103b55fffff,0.0018759752327730853,0.0017887329768047945,0.004481737685885991,8.917413394919112,0.008160123171670508,6
882a10089bfffff,0.0018453152095565572,0.002284152964640837,0.01528958531857495,66.97085201793722,0.01722720478325858,23
882a103b2dfffff,0.0018411357310033712,0.0016704061619552601,0.004322409369114407,8.959148936170157,0.006343577620173358,7
882a100a13fffff,0.001821393942384819,0.00111173945252297,0.004934229193556049,0.27017543859649124,0.025188729399255694,21
882a100d6dfffff,0.001821036269423981,0.0014878740618396837,0.004207754042561697,14.901079913606896,0.009071274298056146,7
882a10755dfffff,0.0018148638683201138,0.001079900474608049,0.0029626106534919186,0.10736282194848824,0.015602836879432608,13
882a100f53fffff,0.0018070686138861888,0.0016589905425085302,0.00664260270585543,34.94142376681614,0.00018684603886397587,0
882a1008ddfffff,0.0018007109670023788,0.002168732541281526,0.012698153422317693,7.79765708200213,0.025974918363237384,27
882a100ab1fffff,0.0017961465940539072,0.0011299778290146233,0.005078833088568328,0.3875968992248062,0.021077888519748966,22
882a100c09fffff,0.00179062467142184,0.0011392145703287629,0.004227846526710287,0.38835978835978835,0.020815206741132648,13
882a100ab3fffff,0.0017898336388330555,0.0011252363233272477,0.004540390504610479,0.3293044469783352,0.030064614215127305,22
882a107759fffff,0.0017841715867885682,0.0011493810605264446,0.004696086057651042,0.5300925925925926,0.023109567901234546,18
882a100f23fffff,0.0017691177543720897,0.0011252363233272477,0.008064697327103588,0.4180232558139535,0.010813953488372084,14
882a107749fffff,0.0017646832739341126,0.0013034678570467738,0.0038432360985781603,0.7421536796536796,0.015800865800865788,18
882a100da9fffff,0.0017631058232127328,0.001230409751731167,0.0037823998578940463,0.9653755868544601,0.016705790297339578,15
882a1008d7fffff,0.0017610147973593493,0.0013644071159125085,0.00452747152326093,14.317050691244221,0.013517665130568342,18
882a100ae1fffff,0.0017451573268358555,0.0012537137894714735,0.003784389037190898,0.8663194444444444,0.01894290123456788,15
882a100f35fffff,0.0017360501144055396,0.001261694005096214,0.0035431717052370375,0.437862950058072,0.01943476577622917,16
882a100a87fffff,0.0017338598037851835,0.0010330625990885942,0.003296114859156025,0.3581713462922966,0.018754499640028784,17
882a100dbbfffff,0.0017132052318369867,0.001079900474608049,0.0035012678683931007,0.332943469785575,0.018557504873294328,15
882a100d03fffff,0.0017081150982002763,0.0010637561388231846,0.00303356311036352,0.671485260770975,0.010506424792139066,11
882a1072c7fffff,0.0017052729375456918,0.002168732541281526,0.014615280527966868,64.54107981220658,0.018676198605776052,20
882a1072c1fffff,0.0017048300296125638,0.002420276050081554,0.022760799056266087,38.04515418502203,0.03421439060205577,25
882a107643fffff,0.0016933602199751202,0.0008502489538898868,0.005751415292496575,0.16335329341317367,0.02067864271457084,16
882a100d5dfffff,0.0016921913958738578,0.0019083178512606744,0.004797884444099537,0.46277252159605103,0.015082956259426832,13
882a107735fffff,0.001686689060625325,0.000999250912991273,0.0028357106757528746,0.10448195576251455,0.012883197516492032,15
882a100d5bfffff,0.0016805755586476122,0.001676617211043922,0.013490403307599635,0.4582953278605453,0.01393534002229653,11
882a100d53fffff,0.001679564492181628,0.001711483430243057,0.004581368637076444,0.47993057062269473,0.013075313597389959,7
882a100acdfffff,0.0016732077882411895,0.0008293612019207993,0.007573639978213829,0.16236559139784945,0.028888888888888867,29
882a100eb7fffff,0.0016723899806853988,0.001242452466544584,0.0030418352854531417,0.17761740629039208,0.013270142180094773,10
882a100ea9fffff,0.0016721600854804819,0.0009222872366575017,0.0031605950568810563,0.24588364434687157,0.017672886937431378,13
882a100d83fffff,0.0016663360652552678,0.0011099776999671847,0.0034798313085257003,0.32742709486895527,0.024044431021175185,23
882a100db3fffff,0.001664788756517391,0.0011252363233272477,0.0038489355633052258,0.49678800856531047,0.017880085653104907,15
882a100e8bfffff,0.001661855550051367,0.0010028592579343922,0.0039226389439154345,0.36957321559970563,0.022222222222222202,21
882a100abbfffff,0.0016575302281292244,0.0010204317152406345,0.0036051916170707987,0.33613916947250283,0.023769683365642943,18
882a100c6bfffff,0.0016568485424687473,0.001011123989210193,0.0036659709957466433,0.38669673055242393,0.015407741450582473,13
882a100de9fffff,0.0016557330363919634,0.001079900474608049,0.0050978384613223696,0.5064906490649065,0.02541254125412539,18
882a100d99fffff,0.001650930076353542,0.0009510171754224918,0.0040226389332448185,0.5277777777777778,0.023373199588477344,17
882a100891fffff,0.001642427314933285,0.0023178985245905113,0.039549576030943445,97.48356009070295,0.01515495086923657,10
882a100c4dfffff,0.001636618392777962,0.0008293612019207993,0.0030013850282901893,0.1017014694508894,0.02448062511667598,18
882a100c55fffff,0.0016347785357748864,0.0008732405097983519,0.0030869005100684923,0.20742441637964024,0.012109780766497172,6
882a100ebbfffff,0.0016310866501408354,0.0012014807407502888,0.0035742045111980016,0.19090909090909092,0.017407407407407392,20
882a100f17fffff,0.0016258965826304146,0.0009390090091766119,0.012501412038857195,0.4637019230769231,0.01298076923076922,12
882a100c25fffff,0.0016214745155673192,0.0019142510256448886,0.004373121132332085,0.46773861059575345,0.004875283446712013,7
882a100f13fffff,0.0016154974384624723,0.0011036941478548001,0.0047484232555613575,0.48921212121212126,0.020467836257309923,14
882a100ab9fffff,0.0016145497210293975,0.0009330023358277185,0.003356461605331481,0.29181218471090414,0.017927823050058193,10
882a100f1dfffff,0.0016126138393961424,0.001421274365002105,0.007296929487637201,33.002252252252255,0.0042042042042042,8
882a100a89fffff,0.0016086339415176296,0.0010140568621258865,0.007088319651771044,0.2668997668997669,0.024125874125874105,26
882a10766dfffff,0.0016077784697746801,0.0011099776999671847,0.0034916180039084132,0.5170581655480985,0.015473527218493648,20
882a103b6dfffff,0.0016016341108335116,0.0013076666216465587,0.0031282367995801733,0.17588086431769517,0.013490364025695919,8
882a103b63fffff,0.0015991704202616805,0.0012436715094034509,0.0054189822865369506,8.969078651685338,0.014943820224719085,11
882a100dc3fffff,0.0015977277575570173,0.0011099776999671847,0.004120289618413859,0.4041431261770244,0.025310734463276814,14
882a107555fffff,0.001595089548272199,0.001011123989210193,0.0024524569239037135,0.10729166666666666,0.004920634920634916,4
882a100cd9fffff,0.0015937989248395114,0.0012881115165278897,0.003433205510714279,0.1776349352106928,0.01021324354657687,9
882a10763bfffff,0.0015920123398347294,0.0009506331941986921,0.0030958221327789656,0.07486702127659574,0.014007092198581546,14
882a100a95fffff,0.0015877245010960472,0.0008653461031419055,0.003958082728560623,0.37933025404157045,0.02004426481909159,15
882a100eb9fffff,0.0015811999302448652,0.001057584833636046,0.0035949812270142075,0.3565714285714286,0.016914285714285698,17
882a100c41fffff,0.0015807434627937464,0.0008365208600816373,0.0028775755936204196,0.1061130334486736,0.021649721276383066,17
882a100cadfffff,0.0015770909598295838,0.0009510171754224918,0.004174534365821335,0.10321864594894561,0.037546945593560435,36
882a103a6dfffff,0.001569378953090336,0.0008293612019207993,0.002667714604673559,0.04022491349480969,0.013840830449826978,13
882a107543fffff,0.0015630736844499077,0.001011123989210193,0.0023425181119127833,0.11308139534883721,0.0034883720930232523,3
882a100a83fffff,0.0015595993880267145,0.000886114813330386,0.0030824884297596393,0.25604996096799376,0.019320843091334878,15
882a100dd5fffff,0.0015588289797367164,0.0009510171754224918,0.004335419272052592,0.3766737138830162,0.026184192730314883,22
882a100ca5fffff,0.001554417173610349,0.000930461696207609,0.004456288374937462,0.2331858407079646,0.026170999955641292,17
882a100e91fffff,0.0015521079707369486,0.0010204317152406345,0.003090617043352227,0.2514450867052023,0.009210019267822727,5
882a100f27fffff,0.001551682301538043,0.0011099776999671847,0.003119139848859683,0.39266155531215774,0.0031763417305585946,2
882a100adbfffff,0.001551080345353054,0.0008732405097983519,0.003160822434509419,0.12661195779601406,0.024551509148974464,20
882a100d89fffff,0.0015492925674651249,0.0008732405097983519,0.0038630312833754653,0.30731029002781085,0.023136008475698563,23
882a10754bfffff,0.0015404561807704242,0.0010204317152406345,0.00247880503123881,0.10517241379310345,0.007126436781609188,5
882a100c69fffff,0.001537675192983315,0.0010694144293442141,0.004851089285792387,0.5043073341094295,0.02467986030267751,9
882a100d51fffff,0.0015325515830184305,0.0017895383248424084,0.004607824933036356,0.47315761161915015,0.015818540433925034,15
882a100dd3fffff,0.0015292543959548482,0.0010559989556600848,0.004512340828546467,0.638495092693566,0.02420937840785167,29
882a107549fffff,0.001517807542188127,0.000974969910865139,0.00239680116536475,0.10834282460136674,0.005011389521640085,3
882a100e95fffff,0.0015160032567485876,0.0009417094493920503,0.0034828402865415132,0.26458810068649885,0.013784461152882193,17
882a100ca3fffff,0.001514122767747712,0.000968172239182444,0.003869350733230982,0.31179138321995464,0.02626606198034767,25
882a100c43fffff,0.0015121457111677494,0.0008032760672264955,0.005065336945970788,0.30568181818181817,0.017424242424242408,24
882a100e83fffff,0.001505682527954025,0.0009700264356101457,0.0037091447283557604,0.3333333333333333,0.02123287671232875,17
882a100c21fffff,0.001504707582179883,0.0017895383248424084,0.010327128261438176,0.4806209415584416,0.010491071428571417,11
882a1001e7fffff,0.0015044496949016902,0.0008265876232738346,0.0034132249420848726,0.10801144492131616,0.02364091559370527,19
882a100e81fffff,0.0015011759803388938,0.0008989373802521291,0.0031626966019074974,0.18121693121693122,0.013051146384479705,15
882a107297fffff,0.0014944527715101091,0.0008732405097983519,0.0027463905657352846,0.35228151585460166,0.011368909512761009,7
882a100e87fffff,0.0014816464759730488,0.0009510171754224918,0.0045412067841103685,0.21144994246260068,0.027617951668584554,21
882a103b61fffff,0.001479430046223936,0.0011869002505143647,0.003342519935853518,0.17749419953596288,0.013109048723897898,12
882a100ac9fffff,0.0014790121516143836,0.0008921133325508739,0.005168380364068739,0.1935483870967742,0.031605222734254965,30
882a107629fffff,0.001478840879830847,0.0009510171754224918,0.003311014272446393,0.2792766934557979,0.017900484563878105,23
882a107281fffff,0.0014747116831678663,0.0009510171754224918,0.0034240391578000324,1.7835497835497836,0.011832611832611821,14
882a100e9dfffff,0.001472794888021106,0.0010151570098112014,0.0032710814064647407,0.2692972350230415,0.012672811059907823,7
882a100a17fffff,0.001461856046178295,0.0008921133325508739,0.0032888777748589517,0.26643730886850153,0.014334862385321088,13
882a107551fffff,0.0014552805578110812,0.001011123989210193,0.002472508678880181,0.11077586206896552,0.0017624521072796915,2
882a100dbdfffff,0.0014548428256343467,0.0010204317152406345,0.004402909686722313,0.6682926829268293,0.01968893601979496,13
882a100c5dfffff,0.0014537960420999074,0.0009417094493920503,0.003928129186737335,0.22944444444444445,0.021333333333333312,21
882a100f11fffff,0.0014493386930060934,0.0010204317152406345,0.00392589712184683,0.4738428417653391,0.01247143693464014,13
882a100d9bfffff,0.0014441706914351152,0.000822429369058378,0.004243548991351105,0.24263392857142857,0.02377232142857141,24
882a103b67fffff,0.0014426982831566354,0.001089293818411904,0.0030055239031930255,0.177336747759283,0.011306729264475733,6
882a10762dfffff,0.0014372613152183167,0.0009417094493920503,0.003706701136923067,0.33813747228381374,0.016777531411677735,17
882a107293fffff,0.0014345011845130725,0.0010106021581697405,0.0031822366349452884,1.176878612716763,0.01599229287090557,18
882a100ed7fffff,0.001428195053897841,0.0010031689552598673,0.0036220330066725676,0.3818422046055115,0.014156285390713463,18
882a107667fffff,0.001423062748460782,0.0009053531173434928,0.0030415255128933834,0.8073993471164309,0.019478961372323703,22
882a100ae9fffff,0.0014167060672474075,0.0009417094493920503,0.0043259178765621235,0.24876753886992795,0.015961679285499443,18
882a100de1fffff,0.0014006686246320296,0.0008365208600816373,0.003281201137533074,0.3652762119503946,0.025178504321683556,24
882a103b47fffff,0.0013988744114480495,0.000791612522462396,0.0028173654438781864,0.17059748427672955,0.017570754716981114,9
882a100dd1fffff,0.0013966824149925438,0.0010106021581697405,0.003533341826129572,0.37785260007482224,0.01756818636381376,17
882a10766bfffff,0.0013954286184327542,0.000791612522462396,0.003990107526438688,0.21614763552479815,0.02345251826220682,19
882a100d93fffff,0.0013946550584897671,0.0008592377209199198,0.005337256155673478,0.26594982078853047,0.02554759060135402,21
882a107605fffff,0.0013920146287471932,0.000822429369058378,0.002878199383855715,0.28467365967365965,0.009129759129759121,4
882a100eb3fffff,0.0013904433032598425,0.001178324673933773,0.0029988212345995304,0.18141902005787847,0.011300254971805573,14
882a100e99fffff,0.0013890283206873786,0.0009506331941986921,0.0030289818181606,0.2596717467760844,0.007073075420085963,9
882a107617fffff,0.001385760190026543,0.0008732405097983519,0.002099895739416145,0.07353836784409257,0.005805927730410064,5
882a100127fffff,0.0013769931161480443,0.0008293612019207993,0.002690952676111427,0.11967779056386652,0.020099731492136536,23
882a100d49fffff,0.001367360837556186,0.0009368036989370887,0.0031569946557729236,0.3979591836734694,0.008843537414965977,10
882a100a99fffff,0.0013668535186470779,0.0008293612019207993,0.003539892628953386,0.053870089459354335,0.03290548424737454,31
882a100ac3fffff,0.001366794758606662,0.000946363312407271,0.006039471208808659,0.1967032967032967,0.03494505494505492,30
882a103b65fffff,0.0013651698412898575,0.0011730461281373545,0.005283988875945407,0.18609257714762303,0.009709480122324149,5
882a103b4bfffff,0.0013636091573367946,0.0008955253564015015,0.002800986705962855,0.1954156954156954,0.011693861693861683,7
882a100cd7fffff,0.0013633162658202743,0.0007671063202634946,0.0026001490472343804,0.03954646017699115,0.011025073746312673,10
882a10760dfffff,0.0013618131143354284,0.0007780009984338192,0.01146101013659793,0.2343169398907104,0.011038251366120208,8
882a100eabfffff,0.001360308500878491,0.0008553953196551028,0.0027367210261273318,0.26636737747848854,0.006802606487077969,6
882a107661fffff,0.0013548670894865272,0.0008032760672264955,0.0028750465977990945,0.26390374331550803,0.013832442067736173,12
882a100d57fffff,0.0013548354164754073,0.001681850401323206,0.006643200319762231,0.4914502164502165,0.01686507936507935,15
882a107703fffff,0.0013512633532180936,0.0007780009984338192,0.0026375151936049845,0.11619462599854756,0.014018570391119397,14
882a100c19fffff,0.0013505364820180902,0.0008868063746339389,0.002916985454562913,0.22143698468786807,0.009678052610914792,13
882a100aedfffff,0.0013459395652453954,0.0009506331941986921,0.0032993277767387995,0.8511837655016911,0.004697482149567827,3
882a100c49fffff,0.001345754265597426,0.0008365208600816373,0.003042262934300424,0.11186186186186185,0.02184684684684683,20
882a107707fffff,0.0013456769034986907,0.000822429369058378,0.002406240443439962,0.09419496166484119,0.016684921504198594,15
882a100ca1fffff,0.0013453830069611319,0.0007671063202634946,0.0037606372811506373,0.26742976066597296,0.024445471072996258,30
882a100dc5fffff,0.0013384234365030087,0.0010204317152406345,0.004598055035108728,0.37315968289920726,0.018422046055115122,15
882a100c57fffff,0.001335725614676949,0.0008921133325508739,0.002399027391904742,0.21938972576284277,0.003592120509849359,0
882a107611fffff,0.0013322062931872011,0.0008293612019207993,0.002143088129012523,0.0688631221719457,0.0035444947209653057,1
882a1001e9fffff,0.0013301143653899256,0.0007805300855069034,0.002742287688976042,0.15123456790123455,0.012345679012345666,5
882a100d59fffff,0.0013291780326038119,0.0017874045374094098,0.0043399995138463,0.49577956728436984,0.0056207755247242915,3
882a100cb3fffff,0.0013223905495032106,0.0008293612019207993,0.0027387279410735423,0.5113230035756854,0.010766785856177978,8
882a100ea1fffff,0.0013183034260901422,0.0008817500790540417,0.0026820744029947443,0.2583608967291437,0.010510841602352064,4
882a107645fffff,0.0013151552688194445,0.0008278207488651391,0.0035971132707446007,0.2511737089201878,0.020148669796557103,19
882a107757fffff,0.0013139650709947184,0.000822429369058378,0.003009896086742231,0.24470457079152733,0.019123509340900628,18
882a100ad3fffff,0.0012993734172141477,0.0007780009984338192,0.002405176399488269,0.08450704225352113,0.016973636691946535,15
882a100a19fffff,0.0012977407167108755,0.0007397970985913542,0.003171974121832072,0.09306167400881057,0.018318649045521277,11
